Date,DST,ONI,Go_Deeper,Chatting,Stardew,DD,Ori_Blind_Forest,Manual_Samuel,Divinity_II,Drawful2,Running_Rifles,Cat_Quest,Cuphead,Hotline_Miami,Terraria,DS,Getting_Over_It,Golf_w_Friends,Escapists2,Human_Fall_Flat,Castle_Crashers,Bridge_Constructor_Portal,Choice_Chamber,KTANE,Doki_Doki,GeoGuessr,Jackbox,We_Were_Here_Too,Stick_Fight,Hacktag,Into_Breach,Portia,Act_it_OutXL,Little Nightmares,Dauntless,Domina,ToS,Surviving_Mars,Way_Out,Move_Die,Hollow_Knight,Spy_Party,Monster_Prom,Shantae_Pirates_Curse,Subnautica,Use_Your_Words,Witch_It,Im_Bread,Agario,Moonlighter,Ultimate_Chicken_Horse,Spelunky,Overcooked2,Graveyard_Keeper,DBD,Amnesia_Dark_Descent,Layers_of_Fear,Borderlands2,Rapture_Rejects,Undertale,Into_the_Breach,Marbles,Tabletop_Sim,2Point_Hospital,Yokus_Island,Slime_Rancher,Secret_Neighbor,Hotline_Miami,Cook_Serve_Delicious2,,Time_Portia,Griftlands,Stream_Raiders,Yomawari,Darkwood,7D2D,Dream_Daddy,ARK,Stream_Racer,Average Viewers,Chat Messages,Chatters,Clip Views,Clips Created,Follows,Hosts and Raids Viewers (%),Live Views,Max Viewers,Minutes Watched,Minutes Streamed,Unique Viewers,Sub Revenue,Prime Revenue,Gifted Subs Revenue,Bits Revenue,Ad Revenue,Extensions Revenue,Bounties Revenue,Prime Subs,Total Paid Subs,Tier 1 subs,Tier 2 subs,Tier 3 subs,Total Gifted Subs,Gifted Tier 1 subs,Gifted Tier 2 subs,Gifted Tier 3 subs,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6,day_of_week_7,Total_Sub_Revenue,donations,Total_Earnings,streak,activity,avg_message_per_viewer,user_chatting_percent
10/4/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.366666667,Unknown,Unknown
10/5/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.44,1511,43,2,1,2,0.04,162,29,2766,131,137,2.3,2.495,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.795,0,4.795,1,0.366666667,11.02919708,31.38686131
10/6/2019,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,9.24,0,4.66,18.5,0,0,0,0,4,4,0,0,2,2,0,0,0,0,0,1,0,0,0,32.4,0,32.4,0,0.333333333,Unknown,Unknown
10/7/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.6,0,4.6,0,0.3,Unknown,Unknown
10/8/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,0,0,1,4.765,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.765,0,4.765,0,0.3,0,0
10/9/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3,0,0
10/10/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.51,2771,66,4,3,6,11.3,254,52,6957,229,176,4.59,2.495,0,0.01,0.259,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,7.354,202,209.354,1,0.333333333,15.74431818,37.5
10/11/2019,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,28.6,3184,76,5,2,3,7.85,281,74,9208,323,195,0,2.495,23.485,263.5,0.1715,0,0,1,0,0,0,0,10,10,0,0,0,1,0,0,0,0,0,289.6515,0,289.6515,2,0.333333333,16.32820513,38.97435897
10/12/2019,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,32,787,36,2,4,4,9.07,89,50,3328,104,80,4.76,0,33.095,1,0,0,0,0,2,2,0,0,14,14,0,0,0,0,1,0,0,0,0,38.855,0,38.855,3,0.333333333,9.8375,45
10/13/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3,inf,inf
10/14/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,1,0,1,0,0,0,0,0,0,2.375,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.375,0,2.375,0,0.266666667,inf,inf
10/15/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,1,6,0,1,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4.7,0,4.7,0,0.266666667,inf,inf
10/16/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.58,1285,38,0,0,1,0.47,109,26,2134,109,76,2.27,0,0,0,0.0665,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3365,0,2.3365,1,0.3,16.90789474,50
10/17/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,24.26,3638,62,20,6,3,1.43,261,33,7156,295,170,0,2.495,25.5,13.5,0.1575,0,0,1,0,0,0,0,11,11,0,0,1,0,0,0,0,0,0,41.6525,0,41.6525,2,0.333333333,21.4,36.47058824
10/18/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.83,3006,73,2,4,4,9.76,348,58,10235,355,226,4.635,2.495,50.055,0,0.1785,0,0,1,2,2,0,0,21,21,0,0,0,1,0,0,0,0,0,57.3635,0,57.3635,3,0.366666667,13.30088496,32.30088496
10/19/2019,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,40,399,21,2,0,0,9.32,43,44,1920,48,35,6.87,2.495,6.975,9.5,0,0,0,1,2,1,1,0,3,3,0,0,0,0,1,0,0,0,0,25.84,0,25.84,4,0.366666667,11.4,60
10/20/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,2,3,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4.7,0,4.7,0,0.333333333,inf,inf
10/21/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,1,4,0,0,0,0,0,0,0,0,2.375,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.375,0,2.375,0,0.3,inf,inf
10/22/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,0,0,0,0,0,2.32,0,0,0,0.007,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.327,0,2.327,0,0.3,Unknown,Unknown
10/23/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.16,1584,60,0,0,3,2.44,390,46,5773,199,302,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21,0,0.21,1,0.333333333,5.245033113,19.86754967
10/24/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,60.5,1738,68,23,7,4,26.24,362,162,12403,205,276,2.32,2.495,2.325,64.17,0.21,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,71.52,20.69,92.21,2,0.366666667,6.297101449,24.63768116
10/25/2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.14,2980,70,1,7,7,28.79,637,253,24068,312,497,11.995,0,23.745,24.11,0.3185,0,0,0,1,0,0,1,10,10,0,0,0,1,0,0,0,0,0,60.1685,0,60.1685,3,0.4,5.995975855,14.08450704
10/26/2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.97,630,31,11,0,5,51.43,85,176,5549,37,73,0,0,13.95,21.79,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,0,0,35.74,0,35.74,4,0.433333333,8.630136986,42.46575342
10/27/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.433333333,inf,inf
10/28/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,1,0,0,0,0,0,0,0,0,0,2.065,0,0,0,0.007,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.072,0,2.072,0,0.4,inf,inf
10/29/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,0,0,0,0,2.315,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.315,0,2.315,0,0.4,Unknown,Unknown
10/30/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4,Unknown,Unknown
10/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.74,1671,50,0,1,1,10.64,246,66,8184,229,178,0,0,0,0,0.2275,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2275,1,1.2275,1,0.433333333,9.387640449,28.08988764
11/1/2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.02,1843,55,0,1,1,8.22,295,68,8155,248,204,0,2.495,0,3,0.196,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.691,28.5,34.191,2,0.466666667,9.034313725,26.96078431
11/2/2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.24,558,31,1,0,2,11.39,93,66,3091,54,72,7.075,2.495,13.95,2.69,0,0,0,1,2,1,1,0,6,6,0,0,0,0,1,0,0,0,0,26.21,0,26.21,3,0.5,7.75,43.05555556
11/3/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,1,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0.0035,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.3235,0,2.3235,0,0.5,inf,inf
11/4/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.466666667,inf,inf
11/5/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,2,0,0,0,0,0,0,0,0,0,2.405,0,0,0,0.007,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.412,0,2.412,0,0.466666667,inf,inf
11/6/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.09,1366,31,1,0,2,3.28,142,39,4578,169,109,6.85,0,0,0,0.1225,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,6.9725,0,6.9725,1,0.5,12.53211009,28.44036697
11/7/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,29.97,1699,55,1,3,3,1.53,293,50,7791,261,190,4.6,2.495,4.6,2.11,0.1505,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,13.9555,0,13.9555,2,0.533333333,8.942105263,28.94736842
11/8/2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.36,2575,61,9,1,2,20.21,291,86,9150,211,200,9.53,2.495,0,0,0.147,0,0,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,12.172,0,12.172,3,0.566666667,12.875,30.5
11/9/2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.63,394,27,3,0,4,19.56,76,57,3139,62,56,0,0,55.125,4.2,0,0,0,0,0,0,0,0,22,21,1,0,0,0,1,0,0,0,0,59.325,0,59.325,4,0.566666667,7.035714286,48.21428571
11/10/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,0,0,0,0,0,0,0,0,4.59,2.495,0,0,0.0035,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0885,0,7.0885,0,0.533333333,inf,inf
11/11/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,inf,inf
11/12/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,1,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.32,0,2.32,0,0.5,inf,inf
11/13/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.28,1.28,0,0.5,0,0
11/14/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.81,2606,55,0,0,4,10.05,350,81,9394,236,239,2.415,0,0,0,0.2485,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.6635,0,2.6635,1,0.533333333,10.90376569,23.0125523
11/15/2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.74,445,35,0,2,7,13.44,97,85,3325,47,79,9.455,4.99,2.325,6.02,0,0,0,2,3,2,1,0,1,1,0,0,0,1,0,0,0,0,0,22.79,57.56,80.35,2,0.533333333,5.632911392,44.30379747
11/16/2019,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,44.82,5014,112,2,16,12,1.57,634,66,24784,553,393,0,2.495,69.765,10.69,0.4095,0,0,1,0,0,0,0,29,29,0,0,0,0,1,0,0,0,0,83.3595,241.94,325.2995,3,0.533333333,12.75826972,28.49872774
11/17/2019,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,50.42,627,37,2,2,2,0.25,92,59,2420,48,75,2.32,0,16.225,207.1,0.0875,0,0,0,1,1,0,0,7,7,0,0,0,0,0,1,0,0,0,225.7325,0,225.7325,4,0.533333333,8.36,49.33333333
11/18/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,inf,inf
11/19/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,1,1,0,0,0,0,0,0,0,0,9.155,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,9.155,0,9.155,0,0.5,inf,inf
11/20/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.72,734,33,0,1,1,0,124,29,3344,141,90,4.7,0,0,0,0.112,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4.812,0,4.812,1,0.533333333,8.155555556,36.66666667
11/21/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,28.72,1116,56,0,0,1,3.61,278,71,9420,329,212,2.375,0,2.325,5,0.1925,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,9.8925,0,9.8925,2,0.566666667,5.264150943,26.41509434
11/22/2019,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,31.75,1222,46,0,1,0,1.13,285,48,10447,329,203,2.32,0,0,2.5,0.2135,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0335,6.69,11.7235,3,0.566666667,6.019704433,22.66009852
11/23/2019,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,40.44,527,44,0,0,7,18.93,154,85,5743,142,125,0,0,52.63,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,1,0,0,0,0,52.63,0,52.63,4,0.566666667,4.216,35.2
11/24/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.32,0,2.32,0,0.533333333,Unknown,Unknown
11/25/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,inf,inf
11/26/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,inf,inf
11/27/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,1444,46,0,2,1,0.91,176,43,5720,209,125,0,0,0,0,0.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.168,0,0.168,1,0.533333333,11.552,36.8
11/28/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,26.86,211,16,1,0,1,3.77,46,33,2337,87,35,0,2.495,2.325,1.01,0.0175,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,5.8475,0,5.8475,2,0.566666667,6.028571429,45.71428571
11/29/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.96,866,31,1,0,1,0.07,167,25,1341,85,62,2.315,0,0,0,0.1155,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.4305,0,2.4305,3,0.6,13.96774194,50
11/30/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.495,32.76,0,0.0035,0,0,1,0,0,0,0,13,13,0,0,0,0,1,0,0,0,0,35.2585,0,35.2585,0,0.566666667,Unknown,Unknown
12/1/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.014,0,0.014,0,0.533333333,inf,inf
12/2/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,1,1,0,0,0,0,0,0,0,0,4.65,0,0,0,0.0035,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4.6535,0,4.6535,0,0.5,inf,inf
12/3/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0.0035,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.3235,0,2.3235,0,0.5,Unknown,Unknown
12/4/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,72,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0035,0,0.0035,0,0.5,inf,inf
12/5/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,30.56,3160,69,0,3,5,8.29,424,76,12650,415,263,4.71,2.495,4.605,6,0.2555,0,0,1,2,2,0,0,2,2,0,0,1,0,0,0,0,0,0,18.0655,200,218.0655,1,0.533333333,12.01520913,26.23574144
12/6/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,31.83,2206,48,10,1,2,12.37,330,93,10216,322,235,4.53,2.495,67.43,138.12,0.1645,0,0,1,2,2,0,0,28,28,0,0,0,1,0,0,0,0,0,212.7395,0,212.7395,2,0.533333333,9.387234043,20.42553191
12/7/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,35,61,17,0,0,1,17.14,13,38,595,17,10,4.6,2.495,4.555,14.75,0.0035,0,0,1,1,0,1,0,2,2,0,0,0,0,1,0,0,0,0,26.4035,0,26.4035,3,0.533333333,6.1,170
12/8/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,2,4,1,0,0,0,0,0,0,0,9.53,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,9.53,0,9.53,0,0.5,inf,inf
12/9/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.466666667,inf,inf
12/10/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,2,2,0,0,0,0,0,0,0,0,4.85,0,0,0,0.007,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4.857,0,4.857,0,0.466666667,inf,inf
