Date,Average Viewers,Chat Messages,Chatters,Clip Views,Clips Created,Follows,Hosts and Raids Viewers (%),Live Views,Max Viewers,Minutes Watched,Minutes Streamed,Unique Viewers,Sub Revenue,Prime Revenue,Gifted Subs Revenue,Bits Revenue,Ad Revenue,Extensions Revenue,Bounties Revenue,Prime Subs,Total Paid Subs,Tier 1 subs,Tier 2 subs,Tier 3 subs,Total Gifted Subs,Gifted Tier 1 subs,Gifted Tier 2 subs,Gifted Tier 3 subs,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6,day_of_week_7,Total_Sub_Revenue,donations,Total_Earnings,streak,activity,avg_message_per_viewer,user_chatting_percent
2018-02-28,18.8,3989,33,13,1,1,0.49,169,26,4456,239,97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,9,0.9666666666666667,41.123711340206185,34.02061855670103
2018-03-01,18.26,1338,41,8,0,4,9.48,157,32,3945,217,101,0.0,0.0,4.7,6.17,0.0,0.0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,10.870000000000001,0.0,10.870000000000001,10,0.9666666666666667,13.247524752475247,40.5940594059406
2018-03-02,19.99,2935,49,13,7,9,1.45,242,27,6218,313,124,0.0,0.0,2.245,24.2,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,26.445,0.0,26.445,11,0.9666666666666667,23.669354838709676,39.516129032258064
2018-03-03,20.5,152,20,6,2,1,7.38,80,27,2522,123,69,14.09,0.0,2.35,0.1,0.0,0.0,0,0,4,2,2,0,1,1,0,0,0,0,1,0,0,0,0,16.540000000000003,0.0,16.540000000000003,12,0.9666666666666667,2.2028985507246377,28.985507246376812
2018-03-04,24.98,2302,44,7,3,2,0.58,232,40,5821,235,145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,13,0.9666666666666667,15.875862068965517,30.344827586206897
2018-03-05,26.65,2855,53,23,3,7,10.33,311,60,9380,353,213,4.59,0.0,2.27,63.8,0.0,0.0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,1,0,0,70.66,34.32,104.97999999999999,14,0.9666666666666667,13.4037558685446,24.88262910798122
2018-03-06,25.45,691,17,7,1,2,5.85,52,31,2240,88,42,0.0,0.0,2.32,0.65,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.9699999999999998,0.0,2.9699999999999998,15,0.9666666666666667,16.452380952380953,40.476190476190474
2018-03-07,27.2,2778,47,3,3,1,6.66,223,54,6337,234,148,4.6,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.6,0.0,4.6,16,0.9666666666666667,18.77027027027027,31.756756756756754
2018-03-08,22.05,2398,37,15,2,3,1.66,212,38,4873,223,100,2.27,0.0,4.67,8.33,0.0,0.0,0,0,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,15.27,0.0,15.27,17,0.9666666666666667,23.98,37.0
2018-03-09,24.09,3414,53,16,4,7,4.02,291,36,8767,365,172,2.32,0.0,0.0,10.11,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12.43,125.0,137.43,18,0.9666666666666667,19.848837209302324,30.813953488372093
2018-03-10,29.21,363,20,11,0,2,3.32,35,35,964,33,28,4.42,0.0,0.0,12.66,0.0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,17.08,0.0,17.08,19,0.9666666666666667,12.964285714285714,71.42857142857143
2018-03-11,25.76,2744,49,2,2,3,1.79,172,34,4534,178,113,2.32,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.32,0.0,2.32,20,0.9666666666666667,24.283185840707965,43.36283185840708
2018-03-12,30.0,4387,52,9,0,9,5.63,331,41,9451,317,203,11.72,0.0,0.0,24.0,0.0,0.0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,35.72,0.0,35.72,21,0.9666666666666667,21.610837438423644,25.615763546798032
2018-03-13,36.09,1884,38,11,1,12,14.87,148,61,5305,147,118,0.0,4.99,0.0,17.37,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.36,0.0,22.36,22,0.9666666666666667,15.966101694915254,32.20338983050847
2018-03-14,24.32,3035,42,5,4,2,1.92,241,41,5570,232,118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,23,0.9666666666666667,25.720338983050848,35.59322033898305
2018-03-15,28.42,3543,58,16,1,5,0.26,317,45,8698,308,168,0.0,0.0,2.32,117.3,0.0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,119.61999999999999,0.0,119.61999999999999,24,0.9666666666666667,21.089285714285715,34.523809523809526
2018-03-16,26.46,3790,58,15,3,2,8.19,334,37,9394,356,211,2.35,0.0,2.35,48.19,0.0,0.0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,52.89,0.0,52.89,25,0.9666666666666667,17.96208530805687,27.488151658767773
2018-03-17,21.57,2076,62,30,2,5,12.18,349,34,9189,428,207,0.0,0.0,0.0,4.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.7,0.0,4.7,26,0.9666666666666667,10.028985507246377,29.951690821256037
2018-03-18,0.0,0,0,9,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.9333333333333333,Unknown,Unknown
2018-03-19,0.0,0,0,5,1,3,0.0,0,0,0,0,0,2.27,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.27,0.0,2.27,0,0.9,Unknown,Unknown
2018-03-20,0.0,0,0,4,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.8666666666666667,Unknown,Unknown
2018-03-21,23.06,2050,43,6,6,0,2.89,196,35,5120,225,127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,250.0,250.0,1,0.9,16.141732283464567,33.85826771653544
2018-03-22,28.41,3133,62,16,6,3,8.86,289,39,8891,314,198,7.03,2.495,2.32,103.25,0.0,0.0,0,1,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,115.095,0.0,115.095,2,0.9,15.823232323232324,31.313131313131315
2018-03-23,30.04,3048,47,11,5,4,6.68,278,43,8230,276,141,0.0,0.0,0.0,1.13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.13,0.0,1.13,3,0.9,21.617021276595743,33.33333333333333
2018-03-24,25.95,2717,51,13,3,3,4.14,300,38,7630,296,148,0.0,0.0,0.0,2.11,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.11,5.0,7.109999999999999,4,0.9,18.35810810810811,34.45945945945946
2018-03-25,26.72,4913,66,33,12,8,3.17,284,40,9031,340,155,2.32,0.0,4.67,1.0,0.0,0.0,0,0,1,1,0,0,2,2,0,0,0,0,0,1,0,0,0,7.99,0.0,7.99,5,0.9,31.696774193548386,42.58064516129032
2018-03-26,27.75,4985,60,24,3,2,4.0,277,37,8326,302,170,1.995,0.0,2.35,1.81,0.0,0.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,6.155000000000001,0.0,6.155000000000001,6,0.9,29.323529411764707,35.294117647058826
2018-03-27,26.85,330,26,9,0,0,1.94,30,32,1289,48,22,0.0,0.0,16.165,2.32,0.0,0.0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,1,0,18.485,0.0,18.485,7,0.9,15.0,118.18181818181819
2018-03-28,22.93,2085,40,21,5,0,0.3,252,31,5366,236,121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,8,0.9,17.231404958677686,33.057851239669425
2018-03-29,23.11,2960,53,21,2,3,0.71,259,37,6055,264,162,0.0,0.0,2.32,7.47,0.0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,9.79,0.0,9.79,9,0.9,18.271604938271604,32.71604938271605
2018-03-30,23.62,3255,45,14,0,5,4.83,350,33,8741,371,179,0.0,0.0,2.245,3.75,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5.995,0.0,5.995,10,0.9,18.18435754189944,25.139664804469277
2018-03-31,23.6,1544,61,7,2,12,14.52,311,42,6088,259,231,0.0,0.0,4.64,3.25,0.0,0.0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,7.89,0.0,7.89,11,0.9,6.683982683982684,26.406926406926406
2018-04-01,29.19,2572,68,17,1,12,10.54,364,48,9953,342,230,0.0,2.495,0.0,0.17,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.665,0.0,2.665,12,0.9,11.182608695652174,29.565217391304348
2018-04-02,23.13,2869,60,31,7,14,9.12,302,33,6362,277,176,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,13,0.9,16.301136363636363,34.090909090909086
2018-04-03,32.9,335,21,25,3,3,16.45,125,52,2961,90,95,9.305,0.0,2.35,576.71,0.0,0.0,0,0,3,2,1,0,1,1,0,0,0,0,0,0,0,1,0,588.365,0.0,588.365,14,0.9,3.526315789473684,22.105263157894736
2018-04-04,22.6,5307,84,6,5,8,2.56,593,41,13379,594,287,0.0,2.495,6.96,13.99,0.0,0.0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,23.445,0.0,23.445,15,0.9,18.49128919860627,29.268292682926827
2018-04-05,22.36,4149,96,11,4,16,7.33,658,42,13413,601,357,4.515,0.0,7.02,2.49,0.0,0.0,0,0,2,2,0,0,3,3,0,0,1,0,0,0,0,0,0,14.025,195.0,209.025,16,0.9,11.621848739495798,26.89075630252101
2018-04-06,29.95,4474,75,20,7,6,12.39,418,50,17640,591,240,0.0,0.0,20.895,0.5,0.0,0.0,0,0,0,0,0,0,8,7,1,0,0,1,0,0,0,0,0,21.395,0.0,21.395,17,0.9,18.641666666666666,31.25
2018-04-07,21.57,3692,73,51,7,10,7.3,460,43,12427,579,254,6.92,0.0,0.0,0.17,0.0,0.0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,7.09,0.0,7.09,18,0.9,14.535433070866143,28.74015748031496
2018-04-08,26.93,153,17,32,4,0,10.64,53,32,1212,45,31,2.27,0.0,0.0,0.12,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.39,0.0,2.39,19,0.9,4.935483870967742,54.83870967741935
2018-04-09,26.59,4080,84,12,2,12,7.23,467,42,15344,578,266,2.27,0.0,2.35,0.15,0.0,0.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,4.7700000000000005,0.0,4.7700000000000005,20,0.9,15.338345864661655,31.57894736842105
2018-04-10,30.38,268,25,10,0,1,3.96,47,37,2248,74,35,2.21,0.0,0.0,3.31,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.52,0.0,5.52,21,0.9,7.6571428571428575,71.42857142857143
2018-04-11,18.36,1627,44,10,0,0,2.4,171,27,4297,236,104,2.32,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.32,0.0,2.32,22,0.9,15.64423076923077,42.30769230769231
2018-04-12,23.78,2737,74,4,2,9,13.75,316,38,10440,441,207,4.59,0.0,0.0,3.63,0.0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,8.219999999999999,0.0,8.219999999999999,23,0.9,13.222222222222221,35.748792270531396
2018-04-13,21.88,2274,47,3,1,0,6.01,170,36,6541,302,99,0.0,4.99,0.0,0.04,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.03,1.69,6.720000000000001,24,0.9,22.96969696969697,47.474747474747474
2018-04-14,25.41,2720,63,12,2,7,4.16,391,46,9859,390,242,0.0,0.0,0.0,1.03,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.03,0.0,1.03,25,0.9,11.239669421487603,26.033057851239672
2018-04-15,38.91,1427,48,9,0,15,18.46,229,52,5564,143,158,2.32,2.495,0.0,0.72,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.534999999999999,0.0,5.534999999999999,26,0.9,9.031645569620252,30.37974683544304
2018-04-16,19.45,2976,39,7,3,2,0.56,164,28,4435,229,107,2.35,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.35,0.0,2.35,27,0.9,27.813084112149532,36.44859813084112
2018-04-17,16.03,991,29,26,2,5,17.28,76,30,2870,179,58,2.32,0.0,0.0,16.24,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18.56,0.0,18.56,28,0.9333333333333333,17.086206896551722,50.0
2018-04-18,24.61,2548,47,6,1,4,1.67,216,40,5636,230,127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,29,0.9666666666666667,20.062992125984252,37.00787401574803
2018-04-19,25.88,4213,54,10,3,4,3.26,226,39,8307,322,140,2.27,0.0,0.0,14.35,0.0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.62,0.0,16.62,30,1.0,30.09285714285714,38.57142857142858
2018-04-20,23.47,2933,48,27,3,4,12.91,207,39,8754,374,133,2.21,0.0,0.0,10.77,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12.98,0.0,12.98,31,1.0,22.05263157894737,36.09022556390977
2018-04-21,25.28,3116,54,30,2,2,15.17,316,36,10518,418,187,2.35,0.0,2.35,16.91,0.0,0.0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,21.61,0.0,21.61,32,1.0,16.663101604278076,28.87700534759358
2018-04-22,30.44,2816,59,15,3,9,19.94,277,56,11354,377,164,6.775,0.0,0.0,0.1,0.0,0.0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6.875,0.0,6.875,33,1.0,17.170731707317074,35.97560975609756
2018-04-23,24.03,3218,55,11,6,6,5.35,215,43,6992,293,141,0.0,0.0,2.32,0.12,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.44,0.0,2.44,34,1.0,22.822695035460992,39.00709219858156
2018-04-24,29.17,488,27,17,1,4,14.98,49,37,2217,77,43,0.0,2.495,0.0,10.36,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.855,0.0,12.855,35,1.0,11.348837209302326,62.7906976744186
2018-04-25,21.02,1720,43,41,1,1,1.43,134,30,4330,208,91,2.32,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.32,0.0,2.32,36,1.0,18.9010989010989,47.25274725274725
2018-04-26,19.36,2006,57,3,0,8,2.21,272,34,5576,289,160,2.245,0.0,0.0,1.08,0.0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.325,0.0,3.325,37,1.0,12.5375,35.625
2018-04-27,24.06,2530,67,22,7,10,10.76,287,44,7818,327,186,0.0,0.0,0.0,1.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.3,0.0,1.3,38,1.0,13.602150537634408,36.02150537634409
2018-04-28,22.14,529,29,73,0,1,9.81,75,30,2568,116,62,0.0,0.0,0.0,0.31,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.31,0.0,0.31,39,1.0,8.53225806451613,46.774193548387096
2018-04-29,14.65,775,30,8,0,1,9.76,91,22,1905,132,65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,40,1.0,11.923076923076923,46.15384615384615
2018-04-30,23.11,1916,60,17,2,4,7.74,234,50,7211,314,159,0.0,2.495,4.54,8.57,0.0,2.4,0,1,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,18.005,0.0,18.005,41,1.0,12.050314465408805,37.735849056603776
2018-05-01,31.22,389,30,8,3,2,24.83,98,38,4870,156,73,0.0,0.0,2.245,2.41,0.0,0.04,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4.695,0.0,4.695,42,1.0,5.328767123287672,41.0958904109589
2018-05-02,24.24,1946,49,5,5,3,6.25,196,39,5649,235,140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,43,1.0,13.9,35.0
2018-05-03,24.72,2154,51,19,2,2,12.44,225,33,8084,329,142,2.32,0.0,2.32,0.56,0.0,0.0,0,0,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,5.199999999999999,0.0,5.199999999999999,44,1.0,15.169014084507042,35.91549295774648
2018-05-04,26.51,2049,55,8,2,6,13.42,239,51,7741,295,162,0.0,0.0,0.0,2.22,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.22,0.0,2.22,45,1.0,12.648148148148149,33.95061728395062
2018-05-05,27.64,2276,58,22,18,5,21.65,278,50,10281,373,155,0.0,4.99,27.84,392.31,0.0,0.0,0,2,3,3,0,0,12,12,0,0,0,0,1,0,0,0,0,425.14,145.0,570.14,46,1.0,14.683870967741935,37.41935483870968
2018-05-06,24.38,244,17,0,0,1,14.12,34,27,1268,53,33,0.0,0.0,0.0,7.05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.05,0.0,7.05,47,1.0,7.393939393939394,51.515151515151516
2018-05-07,26.36,2316,60,15,2,7,0.12,200,35,5932,227,133,4.6,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.6,0.0,4.6,48,1.0,17.413533834586467,45.11278195488722
2018-05-08,21.14,373,20,30,2,3,0.15,57,26,1966,93,54,0.0,2.495,0.0,2.37,0.0,0.0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4.865,0.0,4.865,49,1.0,6.907407407407407,37.03703703703704
2018-05-09,24.6,2318,57,5,0,7,2.08,259,36,5485,226,123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,50,1.0,18.84552845528455,46.34146341463415
2018-05-10,23.83,2023,47,6,1,5,3.36,184,37,6816,288,130,1.98,0.0,0.0,0.51,0.0,0.0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2.49,0.0,2.49,51,1.0,15.561538461538461,36.15384615384615
2018-05-11,25.4,2446,61,1,5,4,5.79,277,37,8891,352,158,0.0,0.0,0.0,8.24,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.24,0.0,8.24,52,1.0,15.481012658227849,38.607594936708864
2018-05-12,24.09,2251,58,2,3,8,5.11,323,38,9106,379,196,2.27,0.0,0.0,1.19,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.46,10.0,13.46,53,1.0,11.48469387755102,29.591836734693878
2018-05-13,30.15,624,33,2,1,3,10.0,96,51,4010,133,76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,54,1.0,8.210526315789474,43.42105263157895
2018-05-14,30.08,2119,52,7,2,1,10.63,258,44,5955,202,166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,55,1.0,12.765060240963855,31.32530120481928
2018-05-15,30.19,236,25,9,2,1,7.94,95,38,3200,106,82,0.0,2.495,2.21,1.72,0.0,0.0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,6.425,0.0,6.425,56,1.0,2.8780487804878048,30.48780487804878
2018-05-16,0.0,1,1,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0.9666666666666667,inf,inf
2018-05-17,24.23,1932,48,1,3,1,4.79,159,42,4241,177,107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1,0.9666666666666667,18.05607476635514,44.85981308411215
2018-05-18,23.48,2986,61,10,9,6,6.43,292,37,9766,416,187,0.0,2.495,0.0,5.99,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.485,20.0,28.485,2,0.9666666666666667,15.967914438502675,32.62032085561498
2018-05-19,21.81,1829,46,0,1,1,1.86,193,31,5495,254,118,2.27,0.0,0.0,1.31,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.58,0.0,3.58,3,0.9666666666666667,15.5,38.983050847457626
2018-05-20,21.87,868,47,13,0,6,12.38,176,39,4920,227,133,0.0,0.0,0.0,0.03,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03,0.0,0.03,4,0.9666666666666667,6.526315789473684,35.338345864661655
2018-05-21,25.88,2243,62,1,3,9,13.14,351,43,8644,336,193,4.595,0.0,0.0,0.05,0.0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4.645,0.0,4.645,5,0.9666666666666667,11.621761658031089,32.12435233160622
2018-05-22,24.83,122,16,2,0,2,13.14,103,31,3104,125,86,0.0,4.99,0.0,0.98,0.0,0.0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,5.970000000000001,0.0,5.970000000000001,6,0.9666666666666667,1.4186046511627908,18.6046511627907
2018-05-23,32.71,2227,58,1,0,8,19.87,275,52,7065,218,160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,7,0.9666666666666667,13.91875,36.25
2018-05-24,26.13,2366,55,3,3,2,16.91,270,38,8360,321,165,0.0,2.495,0.0,2.04,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.535,0.0,4.535,8,0.9666666666666667,14.33939393939394,33.33333333333333
2018-05-25,30.16,3144,66,2,2,10,6.51,284,44,8957,299,180,0.0,0.0,2.245,1.01,0.0,0.0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,3.255,0.0,3.255,9,0.9666666666666667,17.466666666666665,36.666666666666664
2018-05-26,23.98,4204,70,4,2,6,8.42,323,34,8273,347,204,0.0,2.495,0.0,0.17,0.0,0.0,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2.665,0.0,2.665,10,0.9666666666666667,20.607843137254903,34.31372549019608
2018-05-27,25.89,3152,63,1,3,5,6.19,291,51,8285,322,167,0.0,7.485,4.64,0.0,0.0,0.0,0,3,2,2,0,0,2,2,0,0,0,0,0,1,0,0,0,12.125,10.0,22.125,11,0.9666666666666667,18.87425149700599,37.72455089820359
2018-05-28,36.89,1204,42,1,4,3,13.86,123,53,4242,115,88,0.0,2.495,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.495,50.0,52.495,12,0.9666666666666667,13.681818181818182,47.72727272727273
2018-05-29,27.66,1431,51,0,3,3,12.51,216,40,6251,227,129,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,10.69,10.69,13,0.9666666666666667,11.093023255813954,39.53488372093023
2018-05-30,26.03,2555,65,2,1,4,2.95,355,43,8305,323,193,0.0,0.0,0.0,3.97,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.97,0.0,3.97,14,0.9666666666666667,13.238341968911918,33.67875647668394
2018-05-31,22.58,2846,48,3,2,1,6.28,208,37,5667,252,140,0.0,0.0,0.0,0.25,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0.0,0.25,15,0.9666666666666667,20.32857142857143,34.285714285714285
2018-06-01,21.41,2786,55,6,5,4,4.48,244,37,7538,354,150,2.21,2.495,0.0,1.1,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.805,20.0,25.805,16,0.9666666666666667,18.573333333333334,36.666666666666664
2018-06-02,23.54,738,29,4,5,5,13.31,126,30,3554,151,104,0.0,0.0,0.0,58.11,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,58.11,0.0,58.11,17,0.9666666666666667,7.096153846153846,27.884615384615387
2018-06-03,25.94,1853,48,2,0,0,9.94,205,47,4488,175,120,6.9849999999999985,0.0,0.0,0.0,0.0,0.0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6.9849999999999985,175.0,181.98499999999999,18,0.9666666666666667,15.441666666666666,40.0
2018-06-04,23.73,2568,67,0,3,3,6.28,347,40,9208,389,244,12.095,0.0,0.0,0.06,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12.155000000000001,0.0,12.155000000000001,19,0.9666666666666667,10.524590163934427,27.459016393442624
2018-06-05,21.25,579,25,28,3,2,2.52,55,30,2061,98,46,4.515,0.0,2.245,0.61,0.0,0.0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,1,0,7.37,0.0,7.37,20,0.9666666666666667,12.58695652173913,54.347826086956516
2018-06-06,27.89,1743,53,1,2,1,17.21,248,45,6443,233,160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,21,0.9666666666666667,10.89375,33.125
2018-06-07,24.29,2226,55,1,3,3,9.19,254,42,7505,311,157,4.6,0.0,0.0,4.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8.6,0.0,8.6,22,0.9666666666666667,14.178343949044587,35.03184713375796
2018-06-08,24.14,2423,60,4,7,3,7.81,283,49,7579,316,174,2.27,4.99,2.32,3.7,0.0,0.0,0,2,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,13.280000000000001,0.0,13.280000000000001,23,0.9666666666666667,13.925287356321839,34.48275862068966
2018-06-09,28.93,2309,57,6,10,5,9.07,375,48,10040,349,236,2.27,0.0,2.27,11.7,0.0,0.0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,16.24,9.99,26.229999999999997,24,0.9666666666666667,9.783898305084746,24.152542372881356
2018-06-10,26.32,2685,63,3,1,4,7.93,324,41,9422,359,235,6.215,2.495,6.96,3.08,0.0,0.0,0,1,3,3,0,0,3,3,0,0,0,0,0,1,0,0,0,18.75,5.0,23.75,25,0.9666666666666667,11.425531914893616,26.80851063829787
